Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Product,Units,Unit_Price,Discount,Sales,Cost,Profit,Sales_Channel,Payment_Mode,Sales_Rep,Return_Status
1613,27-10-2025,C241,Rahul Shah,East,Maharastra,Laptop,2,12500,0.5,12500,19628,7128,Off Line,CARD,Neha,No
1614,23-03-2025,C205,Unkown ,North,West Bengal,Mouse,5,250,0,1250,718,532,Unkown,CARD,Amit ,Unkown Status
1615,08-02-2025,C190,Rahul Shah,North,West Bengal,Laptop,2,250,0,0,0,532,Online,CASH,Amit,Unkown Status
1616,20-12-2025,Unkown ID,Unkown ,West,Maharashtra,Monitor,0,250,0,0,0,532,Online,CARD,Neha,Damaged
1617,04-06-2025,C244,Rahul Shah,South,Odisha,Tablet,2,650,0,1300,973,327,Offline,Unkown,Neha,Unkown Status
1618,02-11-2025,C129,Unkown ,West,Karnataka,Mouse,0,5400,0.05,5000,0,327,Online,CASH,Amit ,Damaged
1619,24-08-2025,C260,Unkown ,Unkown,Karnataka,Router,2,12500,0,25000,15802,9198,Off Line,Unkown,Unkown,Unkown Status
1620,26-05-2025,C112,Priya Mehta,East,Odisha,Monitor,9,250,0.5,1125,1281,156,Off Line,Unkown,Amit ,No
1621,14-06-2025,C237,Rahul Shah,East,Delhi,Router,8,12500,0,9999999,90846,9154,Offline,Unkown,Neha,No
1622,12-10-2025,C129,Priya Mehta,Unkown,Maharashtra,Monitor,0,12500,0,999999,0,9154,Online,UPI,Neha,Yes
1623,11-06-2025,Unkown ID,Rahul Shah,West,West Bengal,Tablet,2,250,0.05,475,546,71,Off Line,CARD,Amit,Unkown Status
1624,13-02-2025,C135,Rahul Shah,West,Delhi,Tablet,2,250,0.5,250,421,171,Online,CASH,Amit,No
1625,21-09-2025,Unkown ID,Priya Mehta,South,Karnataka,Monitor,7,250,0.1,999999,0,171,Offline,Unkown,Neha,Unkown Status
1626,19-11-2025,C119,Priya Mehta,Unkown,Maharashtra,Router,2,250,0.1,450,445,5,Off Line,CARD,Unkown,No
1627,02-12-2025,C105,Priya Mehta,West,Maharastra,Monitor,5,1200,0,6000,4601,1399,Off Line,UPI,Neha,Damaged
1628,12-10-2025,Unkown ID,Rahul Shah,West,West Bengal,Laptop,0,1200,0,999999,0,1399,Online,CASH,Neha,No
1629,14-11-2025,Unkown ID,Rahul Shah,Unkown,Unkown State,Laptop,2,12500,0.1,22500,27964,5464,Unkown,UPI,Neha,No
1630,01-03-2025,C138,Unkown ,West,Maharastra,Monitor,8,12500,0.5,0,0,5464,Online,UPI,Unkown,Unkown Status
1631,22-08-2025,C128,Priya  Mehta,West,West Bengal,Desk,2,12500,0,0,0,5464,Off Line,CARD,Ravi,No
1632,22-08-2025,Unkown ID,Rahul Shah,West,Odisha,Laptop,2,12500,0,0,0,5464,Offline,CARD,Unkown,Damaged
1633,05-04-2025,Unkown ID,Rahul Shah,West,Karnataka,Tablet,7,12500,0.15,74375,75922,1547,Online,UPI,Neha,Damaged
1634,26-07-2025,C215,Unkown ,West,Maharastra,Tablet,0,650,0,0,0,1547,Unkown,CARD,Neha,Unkown Status
1635,18-10-2025,C111,Priya  Mehta,West,Unkown State,Keyboard,7,12500,0,87500,90235,2735,Offline,CARD,Neha,Unkown Status
1636,21-06-2025,Unkown ID,Priya  Mehta,South,Odisha,Monitor,2,1200,0.05,2280,1444,836,Online,CASH,Unkown,Damaged
1637,19-02-2025,Unkown ID,Unkown ,Unkown,Unkown State,Office Chair,0,1200,0,5000,0,836,Unkown,UPI,Neha,Yes
1638,17-05-2025,C180,Priya  Mehta,West,Odisha,Router,0,12500,0.1,0,0,836,Offline,CARD,Amit ,Yes
1639,01-04-2025,C174,Rahul Shah,Unkown,Unkown State,Office Chair,11,5400,0.1,53460,68826,15366,Unkown,CASH,Neha,No
1640,13-07-2025,C188,Rahul Shah,North,Maharastra,Tablet,2,1200,0,2400,1752,648,Online,UPI,Ravi,No
1641,28-07-2025,Unkown ID,Priya  Mehta,East,Unkown State,Monitor,12,250,0.1,2700,3477,777,Online,Unkown,Amit,Yes
1642,27-04-2025,C155,Rahul Shah,North,Maharashtra,USB Hub,0,1200,0.15,999999,0,777,Unkown,CARD,Ravi,Unkown Status
1643,31-12-2025,Unkown ID,Priya  Mehta,West,Tamil Nadu,Laptop,0,12500,0,0,0,777,Unkown,UPI,Ravi,No
1644,21-03-2025,C116,Rahul Shah,Unkown,Karnataka,Office Chair,0,12500,0.1,0,0,777,Online,CARD,Unkown,Unkown Status
1645,15-06-2025,C244,Arjun Nair,North,Maharastra,Tablet,2,12500,0,25000,20432,4568,Online,Unkown,Unkown,No
1646,06-04-2025,C168,Priya  Mehta,East,Unkown State,Office Chair,7,1200,0,8400,5235,3165,Off Line,Unkown,Amit ,Damaged
1647,27-04-2025,Unkown ID,Arjun Nair,Unkown,Maharashtra,Router,2,250,0,500,555,55,Unkown,CASH,Neha,Damaged
1648,29-05-2025,Unkown ID,Priya  Mehta,West,Delhi,Laptop,7,650,0,4550,3171,1379,Off Line,CASH,Amit,No
1649,16-11-2025,Unkown ID,Rahul Shah,East,Maharastra,Monitor,0,250,0.05,0,0,1379,Off Line,Unkown,Unkown,No
1650,28-11-2025,C132,Unkown ,West,Odisha,Router,0,1200,0,0,0,1379,Online,CARD,Neha,Damaged
1651,27-08-2025,C193,Priya  Mehta,South,Tamil Nadu,Office Chair,2,1200,0,2400,1816,584,Unkown,Unkown,Ravi,Yes
1652,22-12-2025,C157,Unkown ,Unkown,Tamil Nadu,Keyboard,2,1200,0.15,2040,2482,442,Online,CASH,Neha,No
1653,23-12-2025,Unkown ID,Rahul Shah,East,Maharastra,USB Hub,0,250,0.1,0,0,442,Unkown,Unkown,Amit ,Yes
1654,23-12-2025,Unkown ID,Rahul Shah,Unkown,Odisha,Router,2,5400,0,9999999,6269,4531,Off Line,Unkown,Unkown,Damaged
1655,22-02-2025,C100,Unkown ,South,Unkown State,Laptop,0,5400,0,999999,0,4531,Off Line,UPI,Ravi,No
1656,30-04-2025,C107,Arjun Nair,South,Unkown State,Keyboard,13,5400,0.5,0,0,4531,Unkown,CARD,Amit ,No
1657,01-10-2025,Unkown ID,Unkown ,East,Tamil Nadu,Monitor,2,5400,0,0,0,4531,Off Line,Unkown,Neha,Damaged
1658,01-10-2025,C209,Rahul Shah,West,Tamil Nadu,Keyboard,15,12500,0.1,168750,188630,19880,Online,CASH,Neha,Damaged
1659,18-02-2025,Unkown ID,Rahul Shah,East,Delhi,Keyboard,0,1200,0,0,0,19880,Online,CARD,Amit ,Yes
1660,26-02-2025,C151,Priya Mehta,West,Delhi,USB Hub,11,650,0,7150,4912,2238,Online,Unkown,Unkown,Yes
1661,01-02-2025,C216,Unkown ,South,Maharastra,Laptop,0,12500,0.15,0,0,2238,Offline,Unkown,Amit ,Unkown Status
1662,19-04-2025,Unkown ID,Priya  Mehta,North,West Bengal,Router,2,1200,0.15,2040,2832,792,Online,CASH,Neha,Damaged
1663,19-04-2025,C234,Rahul Shah,Unkown,Karnataka,Router,2,650,0,1300,1493,193,Online,CASH,Neha,Damaged
1664,27-11-2025,Unkown ID,Arjun Nair,North,Tamil Nadu,Notebook Pack,2,650,0.1,1170,1527,357,Online,CASH,Neha,No
1665,21-06-2025,Unkown ID,Arjun Nair,West,Maharastra,USB Hub,2,650,0.05,1235,937,298,Online,Unkown,Amit ,Damaged
1666,11-01-2025,C117,Rahul Shah,West,Maharashtra,Desk,2,1200,0,2400,1516,884,Unkown,Unkown,Ravi,Yes
1667,22-09-2025,C192,Arjun Nair,West,Unkown State,USB Hub,2,5400,0,10800,9694,1106,Online,CARD,Unkown,Yes
1668,30-04-2025,Unkown ID,Rahul Shah,Unkown,Maharashtra,Laptop,0,12500,0.5,0,0,1106,Unkown,CARD,Unkown,Yes
1669,01-04-2025,Unkown ID,Rahul Shah,South,Odisha,USB Hub,0,5400,0.5,0,0,1106,Offline,CARD,Neha,No
1670,08-10-2025,C228,Unkown ,North,Karnataka,Mouse,2,250,0,500,555,55,Offline,CASH,Amit ,No
1671,25-09-2025,C188,Rahul Shah,North,Tamil Nadu,Desk,0,1200,0.05,0,0,55,Online,Unkown,Neha,Yes
1672,30-12-2025,Unkown ID,Unkown ,East,Karnataka,Keyboard,1,1200,0.1,1080,1242,162,Off Line,CASH,Amit ,Yes
1673,30-07-2025,C170,Priya Mehta,West,Karnataka,Keyboard,0,650,0,0,0,162,Off Line,Unkown,Amit,Yes
1674,29-03-2025,C143,Unkown ,East,Maharashtra,Mouse,0,1200,0,999999,0,162,Unkown,UPI,Ravi,Unkown Status
1675,03-03-2025,C210,Priya Mehta,West,Tamil Nadu,Tablet,0,650,0,5000,0,162,Offline,UPI,Neha,Damaged
1676,12-08-2025,C185,Arjun Nair,West,Karnataka,Router,5,650,0,0,0,162,Offline,CASH,Ravi,Yes
1677,21-09-2025,C236,Priya Mehta,East,West Bengal,Router,3,5400,0,16200,11890,4310,Off Line,CARD,Unkown,Unkown Status
1678,12-02-2025,Unkown ID,Unkown ,North,Maharastra,Monitor,0,5400,0.5,0,0,4310,Unkown,UPI,Neha,No
1679,14-07-2025,C137,Rahul Shah,East,West Bengal,Tablet,2,250,0,500,556,56,Unkown,Unkown,Ravi,Unkown Status
1680,24-03-2025,C254,Priya  Mehta,East,Odisha,Tablet,12,12500,0.15,127500,139836,12336,Offline,CARD,Amit,Damaged
1681,08-04-2025,Unkown ID,Priya Mehta,South,Karnataka,Office Chair,2,650,0.05,1235,1191,44,Unkown,CARD,Neha,No
1682,29-06-2025,Unkown ID,Arjun Nair,South,Odisha,Router,2,1200,0.15,2040,1705,335,Online,CASH,Unkown,No
1683,28-09-2025,C186,Priya  Mehta,West,Maharashtra,Monitor,0,1200,0,0,0,335,Off Line,Unkown,Amit,Unkown Status
1684,28-08-2025,C123,Rahul Shah,West,Unkown State,Notebook Pack,0,1200,0.05,0,0,335,Online,CARD,Neha,Yes
1685,24-08-2025,Unkown ID,Arjun Nair,East,West Bengal,Keyboard,0,12500,0,0,0,335,Online,CARD,Amit ,Unkown Status
1686,03-10-2025,Unkown ID,Arjun Nair,West,West Bengal,USB Hub,2,12500,0.1,22500,24327,1827,Online,CASH,Unkown,No
1687,22-02-2025,C149,Unkown ,South,Karnataka,Tablet,9,250,0.5,1125,1994,869,Unkown,Unkown,Amit,Yes
1688,13-11-2025,Unkown ID,Priya Mehta,East,Unkown State,Keyboard,14,5400,0.1,68040,42172,25868,Online,CARD,Unkown,Yes
1689,06-10-2025,Unkown ID,Rahul Shah,East,Delhi,Notebook Pack,0,1200,0.5,0,0,25868,Unkown,Unkown,Ravi,Unkown Status
1690,15-12-2025,Unkown ID,Rahul Shah,West,Maharastra,Tablet,0,12500,0,0,0,25868,Offline,CASH,Ravi,Unkown Status
1691,10-07-2025,Unkown ID,Rahul Shah,Unkown,Maharastra,Laptop,2,12500,0.5,5000,0,25868,Online,UPI,Neha,Yes
1692,05-02-2025,C172,Rahul Shah,East,Delhi,USB Hub,15,650,0,9750,8305,1445,Online,Unkown,Ravi,No
1693,16-05-2025,Unkown ID,Priya Mehta,South,Maharashtra,Desk,0,650,0.15,0,0,1445,Online,Unkown,Ravi,Yes
1694,13-06-2025,C121,Arjun Nair,West,West Bengal,USB Hub,0,650,0,0,0,1445,Unkown,Unkown,Amit ,No
1695,22-04-2025,C257,Rahul Shah,Unkown,Maharashtra,Router,5,5400,0.5,13500,25026,11526,Off Line,Unkown,Neha,Unkown Status
1696,09-05-2025,C241,Rahul Shah,Unkown,Unkown State,Tablet,2,5400,0,5000,0,11526,Online,CASH,Amit ,Yes
1697,05-06-2025,C145,Unkown ,East,Tamil Nadu,Office Chair,0,5400,0.5,0,0,11526,Offline,CARD,Amit,No
1698,20-01-2025,C228,Rahul Shah,West,Maharashtra,Keyboard,0,5400,0.5,999999,0,11526,Online,CARD,Neha,Damaged
1699,19-06-2025,C157,Unkown ,West,Maharastra,Mouse,0,5400,0.05,0,0,11526,Unkown,CARD,Amit,Damaged
1700,22-07-2025,C223,Rahul Shah,North,Maharastra,Router,3,650,0.5,975,1862,887,Unkown,CARD,Unkown,No
1701,01-05-2025,C206,Priya Mehta,South,Delhi,Keyboard,0,650,0,999999,0,887,Offline,UPI,Unkown,No
1702,27-02-2025,C198,Priya Mehta,South,Maharastra,Tablet,2,12500,0,25000,21266,3734,Online,CASH,Ravi,Unkown Status
1703,26-03-2025,C155,Rahul Shah,West,West Bengal,Notebook Pack,0,12500,0.05,0,0,3734,Off Line,Unkown,Neha,Yes
1704,26-06-2025,C191,Arjun Nair,North,Tamil Nadu,Mouse,7,650,0,4550,3928,622,Online,UPI,Neha,Damaged
1705,06-01-2025,Unkown ID,Priya  Mehta,West,Unkown State,Router,0,12500,0.1,0,0,622,Off Line,CASH,Amit ,Yes
1706,21-12-2025,C181,Priya Mehta,East,Delhi,USB Hub,15,12500,0,999999,0,622,Off Line,Unkown,Ravi,Unkown Status
1707,05-04-2025,C236,Arjun Nair,Unkown,West Bengal,Desk,2,5400,0.5,5400,12859,7459,Offline,CASH,Unkown,No
1708,18-12-2025,Unkown ID,Unkown ,West,Karnataka,Laptop,0,5400,0,0,0,7459,Online,Unkown,Amit,Damaged
1709,28-09-2025,Unkown ID,Rahul Shah,West,Odisha,Office Chair,0,650,0.05,5000,0,7459,Unkown,CARD,Amit ,Unkown Status
1710,27-02-2025,Unkown ID,Rahul Shah,West,Maharastra,Keyboard,0,5400,0,0,0,7459,Offline,Unkown,Neha,Damaged
1711,26-10-2025,C154,Arjun Nair,West,Tamil Nadu,Router,4,12500,0.15,42500,48962,6462,Off Line,Unkown,Neha,Damaged
1712,11-08-2025,Unkown ID,Priya Mehta,North,Tamil Nadu,Desk,0,12500,0.5,0,0,6462,Online,CARD,Neha,Unkown Status
1713,14-02-2025,Unkown ID,Unkown ,Unkown,Delhi,Desk,0,12500,0.05,5000,0,6462,Off Line,CASH,Amit ,Unkown Status
1714,25-08-2025,Unkown ID,Unkown ,Unkown,Unkown State,Monitor,2,5400,0.1,9720,9684,36,Unkown,CARD,Amit ,Damaged
1715,04-08-2025,C154,Priya  Mehta,Unkown,Maharastra,Tablet,2,1200,0.05,2280,1608,672,Online,CASH,Amit ,Damaged
1716,09-03-2025,C260,Arjun Nair,South,Maharastra,Router,6,1200,0,7200,4038,3162,Unkown,CARD,Amit ,Unkown Status
1717,14-02-2025,C177,Priya Mehta,East,Karnataka,Keyboard,12,5400,0,64800,53444,11356,Offline,CASH,Ravi,Unkown Status
1718,07-04-2025,Unkown ID,Priya  Mehta,Unkown,Maharashtra,USB Hub,2,1200,0.5,1200,2595,1395,Online,UPI,Amit ,Yes
1719,31-01-2025,Unkown ID,Arjun Nair,Unkown,Maharashtra,Keyboard,2,5400,0.15,9180,10415,1235,Off Line,Unkown,Neha,No
1720,28-09-2025,C104,Arjun Nair,North,West Bengal,Keyboard,0,5400,0.5,0,0,1235,Off Line,CASH,Unkown,No
1721,10-07-2025,C206,Rahul Shah,West,Tamil Nadu,Router,0,250,0.05,0,0,1235,Unkown,CARD,Ravi,Unkown Status
1722,21-09-2025,C182,Rahul Shah,East,Delhi,USB Hub,15,650,0.15,8288,8659,371,Off Line,UPI,Ravi,Yes
1723,20-10-2025,C216,Unkown ,South,West Bengal,Notebook Pack,7,12500,0,87500,67472,20028,Off Line,CASH,Unkown,No
1724,08-06-2025,C214,Rahul Shah,West,Delhi,Mouse,2,12500,0,0,0,20028,Offline,CASH,Amit ,Damaged
1725,15-02-2025,C181,Priya  Mehta,Unkown,Tamil Nadu,Keyboard,0,12500,0,0,0,20028,Online,UPI,Neha,No
1726,25-03-2025,C258,Priya  Mehta,Unkown,West Bengal,Desk,2,250,0.05,475,392,83,Offline,CASH,Neha,Damaged
1727,27-01-2025,C219,Priya Mehta,North,West Bengal,Tablet,2,650,0,1300,980,320,Online,CASH,Ravi,Yes
1728,24-10-2025,C162,Priya  Mehta,East,Karnataka,Keyboard,0,650,0.15,0,0,320,Online,CARD,Ravi,Yes
1729,09-05-2025,C175,Priya  Mehta,West,Delhi,Laptop,0,12500,0.05,5000,0,320,Offline,UPI,Ravi,Unkown Status
1730,19-12-2025,Unkown ID,Priya Mehta,Unkown,Tamil Nadu,Router,2,12500,0.1,22500,28324,5824,Off Line,CARD,Amit,Unkown Status
1731,24-08-2025,C195,Priya  Mehta,North,Unkown State,Laptop,2,5400,0.05,10260,8386,1874,Online,CARD,Amit ,Yes
1732,10-05-2025,C187,Priya Mehta,South,Tamil Nadu,Desk,2,250,0.1,450,554,104,Offline,CARD,Amit,Yes
1733,14-09-2025,Unkown ID,Arjun Nair,Unkown,Karnataka,Monitor,2,5400,0.5,5400,10614,5214,Off Line,UPI,Amit,Yes
1734,08-06-2025,C235,Arjun Nair,South,Delhi,Mouse,0,5400,0.05,999999,0,5214,Online,CASH,Amit,Unkown Status
1735,09-02-2025,Unkown ID,Arjun Nair,North,Unkown State,Notebook Pack,0,250,0,0,0,5214,Online,CARD,Neha,Damaged
1736,23-11-2025,C128,Unkown ,West,Tamil Nadu,Mouse,0,650,0,0,0,5214,Off Line,CARD,Ravi,Damaged
1737,21-11-2025,C132,Rahul Shah,Unkown,Maharashtra,Laptop,0,12500,0,0,0,5214,Online,UPI,Amit,No
1738,17-07-2025,Unkown ID,Priya Mehta,South,West Bengal,Keyboard,0,12500,0.05,999999,0,5214,Online,UPI,Amit ,Unkown Status
1739,01-08-2025,Unkown ID,Rahul Shah,West,Maharastra,Monitor,2,250,0.05,475,452,23,Online,Unkown,Amit,Yes
1740,19-03-2025,C230,Rahul Shah,Unkown,Tamil Nadu,Mouse,2,650,0,1300,1343,43,Unkown,CARD,Ravi,Yes
1741,16-07-2025,Unkown ID,Priya Mehta,West,Odisha,Monitor,12,650,0,5000,0,43,Unkown,CASH,Ravi,Unkown Status
1742,05-06-2025,C161,Priya Mehta,East,Maharastra,Mouse,0,1200,0.05,0,0,43,Offline,Unkown,Amit,Yes
1743,12-05-2025,C241,Rahul Shah,North,West Bengal,Laptop,2,5400,0,10800,6917,3883,Online,CASH,Neha,No
1744,01-08-2025,Unkown ID,Rahul Shah,North,Tamil Nadu,Notebook Pack,0,1200,0.1,999999,0,3883,Offline,Unkown,Neha,Unkown Status
1745,30-09-2025,C235,Priya Mehta,South,Delhi,Mouse,5,1200,0.5,3000,4178,1178,Online,CASH,Ravi,Damaged
1746,30-09-2025,C200,Unkown ,West,Maharashtra,Laptop,0,1200,0.5,5000,0,1178,Offline,Unkown,Amit ,No
1747,02-12-2025,C133,Priya Mehta,Unkown,Unkown State,Laptop,0,650,0.1,999999,0,1178,Online,UPI,Ravi,Yes
1748,12-03-2025,C208,Priya  Mehta,West,Tamil Nadu,Keyboard,0,12500,0,5000,0,1178,Online,CARD,Amit ,No
1749,17-10-2025,C166,Arjun Nair,North,Unkown State,Desk,5,650,0.5,1625,3135,1510,Online,UPI,Neha,No
1750,15-12-2025,C172,Rahul Shah,Unkown,Tamil Nadu,Tablet,4,12500,0,50000,44646,5354,Unkown,Unkown,Ravi,Unkown Status
1751,21-11-2025,C149,Rahul Shah,North,Unkown State,Monitor,0,650,0,0,0,5354,Unkown,CASH,Unkown,No
1752,20-01-2025,Unkown ID,Rahul Shah,West,Karnataka,Notebook Pack,0,250,0.05,0,0,5354,Offline,UPI,Neha,Yes
1753,18-06-2025,Unkown ID,Arjun Nair,Unkown,Unkown State,Router,11,250,0.15,0,0,5354,Offline,CARD,Neha,Unkown Status
1754,26-05-2025,Unkown ID,Unkown ,Unkown,Unkown State,Notebook Pack,0,12500,0.5,0,0,5354,Unkown,CASH,Amit ,Yes
1755,05-05-2025,C200,Arjun Nair,East,Unkown State,Notebook Pack,0,12500,0,999999,0,5354,Offline,UPI,Amit ,Damaged
1756,27-09-2025,Unkown ID,Unkown ,West,West Bengal,Router,0,650,0,0,0,5354,Offline,UPI,Unkown,No
1757,31-03-2025,C162,Arjun Nair,Unkown,Tamil Nadu,Desk,0,250,0.1,999999,0,5354,Online,CARD,Amit,Unkown Status
1758,13-11-2025,Unkown ID,Rahul Shah,West,Maharashtra,USB Hub,2,650,0,1300,980,320,Offline,CARD,Unkown,Unkown Status
1759,16-06-2025,Unkown ID,Rahul Shah,Unkown,West Bengal,Mouse,0,650,0.5,999999,0,320,Online,CARD,Neha,No
1760,16-01-2025,C243,Priya Mehta,West,Unkown State,Office Chair,0,5400,0.5,999999,0,320,Online,UPI,Unkown,No
1761,30-04-2025,C219,Unkown ,West,Maharastra,Office Chair,0,250,0,5000,0,320,Unkown,Unkown,Unkown,Unkown Status
1762,22-11-2025,C247,Priya  Mehta,East,Karnataka,Laptop,0,5400,0.1,0,0,320,Off Line,CARD,Amit ,Yes
1763,08-05-2025,Unkown ID,Unkown ,East,Maharastra,Desk,0,1200,0.5,0,0,320,Off Line,Unkown,Amit ,No
1764,15-12-2025,Unkown ID,Arjun Nair,North,Unkown State,Notebook Pack,2,650,0.5,650,1154,504,Online,CARD,Amit,Damaged
1765,14-06-2025,Unkown ID,Unkown ,East,Delhi,Desk,0,650,0,5000,0,504,Off Line,UPI,Amit ,No
1766,06-10-2025,C182,Arjun Nair,West,Maharastra,Laptop,0,12500,0,999999,0,504,Off Line,CASH,Neha,Yes
1767,01-10-2025,C154,Priya  Mehta,West,Karnataka,Mouse,0,12500,0.05,0,0,504,Off Line,UPI,Neha,Damaged
1768,03-05-2025,Unkown ID,Unkown ,North,Tamil Nadu,Tablet,0,250,0.15,0,0,504,Online,CASH,Amit ,Yes
1769,11-11-2025,C202,Unkown ,Unkown,Odisha,Notebook Pack,0,650,0.05,0,0,504,Online,Unkown,Amit,Yes
1770,19-09-2025,C227,Priya  Mehta,Unkown,West Bengal,Desk,0,1200,0,0,0,504,Online,CASH,Ravi,No
1771,03-11-2025,C164,Rahul Shah,East,Karnataka,Keyboard,0,650,0,5000,0,504,Off Line,CASH,Amit ,No
1772,02-12-2025,C157,Rahul Shah,East,Maharashtra,Mouse,0,650,0,999999,0,504,Offline,CARD,Ravi,Yes
1773,30-06-2025,C223,Unkown ,Unkown,Odisha,Mouse,0,12500,0.15,5000,0,504,Unkown,CARD,Neha,Unkown Status
1774,04-06-2025,C197,Unkown ,East,Maharastra,Router,0,5400,0.15,999999,0,504,Online,CARD,Amit,Unkown Status
1775,14-03-2025,Unkown ID,Priya Mehta,West,Maharastra,USB Hub,7,5400,0.15,32130,26065,6065,Offline,Unkown,Amit ,Yes
1776,10-12-2025,C215,Priya Mehta,South,West Bengal,Monitor,0,250,0.15,5000,0,6065,Off Line,CARD,Neha,Yes
1777,15-03-2025,C109,Rahul Shah,North,West Bengal,USB Hub,0,1200,0,9999999,0,6065,Online,CARD,Amit,No
1778,13-01-2025,C208,Priya  Mehta,West,West Bengal,Router,2,1200,0.15,5000,0,6065,Unkown,CARD,Unkown,Yes
1779,09-05-2025,C162,Rahul Shah,Unkown,Odisha,Mouse,0,250,0.1,0,0,6065,Online,CARD,Ravi,Yes
1780,03-02-2025,Unkown ID,Rahul Shah,South,Odisha,Mouse,2,12500,0.15,21250,22891,1641,Online,UPI,Amit,Damaged
1781,04-11-2025,Unkown ID,Priya Mehta,North,Tamil Nadu,Monitor,0,250,0.5,5000,0,1641,Unkown,UPI,Ravi,Yes
1782,10-02-2025,C137,Rahul Shah,North,Unkown State,Keyboard,2,12500,0.05,23750,18399,5351,Off Line,CARD,Ravi,No
1783,06-02-2025,C217,Priya Mehta,West,Odisha,Desk,0,12500,0.1,0,0,5351,Online,CASH,Unkown,Yes
1784,29-06-2025,C142,Priya Mehta,West,Karnataka,Tablet,9,12500,0,5000,0,5351,Offline,CASH,Neha,No
1785,29-08-2025,C187,Priya  Mehta,South,Karnataka,Keyboard,0,12500,0,0,0,5351,Offline,UPI,Amit,Yes
1786,01-08-2025,Unkown ID,Priya Mehta,Unkown,West Bengal,Office Chair,2,1200,0.05,2280,1209,1071,Online,UPI,Amit ,No
1787,07-04-2025,C242,Priya  Mehta,East,Maharastra,Notebook Pack,2,5400,0.1,9720,12306,2586,Unkown,Unkown,Ravi,Damaged
1788,07-11-2025,Unkown ID,Rahul Shah,West,Unkown State,Desk,14,650,0.05,8645,5574,3071,Online,UPI,Amit,Unkown Status
1789,23-02-2025,C132,Priya Mehta,North,West Bengal,Monitor,2,1200,0,2400,2697,297,Offline,CARD,Neha,Damaged
1790,07-09-2025,Unkown ID,Priya  Mehta,Unkown,Tamil Nadu,Desk,1,1200,0,0,0,297,Offline,Unkown,Amit ,No
1791,17-09-2025,Unkown ID,Unkown ,West,Karnataka,USB Hub,2,12500,0,25000,22727,2273,Online,CARD,Neha,Yes
1792,24-01-2025,C182,Unkown ,Unkown,Karnataka,Tablet,2,1200,0,2400,2699,299,Off Line,CARD,Unkown,Unkown Status
1793,07-12-2025,C230,Rahul Shah,North,Maharashtra,Tablet,0,250,0,0,0,299,Offline,CARD,Neha,Unkown Status
1794,13-11-2025,C167,Priya Mehta,East,Odisha,Tablet,1,650,0.05,618,551,67,Online,CARD,Amit,Yes
1795,11-12-2025,C180,Arjun Nair,North,Odisha,Tablet,2,5400,0.05,10260,12547,2287,Online,CARD,Amit ,No
1796,22-07-2025,C180,Unkown ,Unkown,Karnataka,USB Hub,2,5400,0,999999,0,2287,Offline,CARD,Neha,Yes
1797,08-10-2025,C204,Arjun Nair,Unkown,Delhi,Laptop,0,12500,0,999999,0,2287,Unkown,CARD,Amit ,Unkown Status
1798,29-03-2025,C139,Unkown ,West,Maharastra,USB Hub,3,5400,0,16200,14256,1944,Online,CARD,Neha,Yes
1799,27-06-2025,C232,Arjun Nair,West,Delhi,Mouse,0,12500,0,0,0,1944,Online,CARD,Amit ,Unkown Status
1800,28-04-2025,C234,Priya  Mehta,West,Maharastra,Office Chair,2,650,0.5,650,1222,572,Online,UPI,Unkown,Yes
1801,26-12-2025,C219,Arjun Nair,West,Delhi,Office Chair,0,5400,0,0,0,572,Online,Unkown,Neha,No
1802,23-11-2025,Unkown ID,Rahul Shah,West,West Bengal,Router,2,250,0.1,450,407,43,Offline,CARD,Neha,Unkown Status
1803,13-10-2025,C156,Priya Mehta,East,Odisha,Router,0,1200,0.1,0,0,43,Online,UPI,Ravi,No
1804,10-09-2025,Unkown ID,Arjun Nair,West,Unkown State,Monitor,0,1200,0,0,0,43,Online,UPI,Amit ,No
1805,04-11-2025,Unkown ID,Rahul Shah,East,Maharastra,Tablet,0,5400,0.05,0,0,43,Unkown,CARD,Neha,Damaged
1806,10-02-2025,C180,Rahul Shah,North,Tamil Nadu,Monitor,15,650,0.05,9262,11232,1969,Offline,CASH,Unkown,Unkown Status
1807,24-11-2025,C106,Priya Mehta,East,Delhi,Tablet,2,5400,0.1,9720,5463,4257,Unkown,Unkown,Neha,No
1808,03-12-2025,C258,Arjun Nair,East,Karnataka,Notebook Pack,2,5400,0.1,9999999,0,4257,Offline,CASH,Neha,No
1809,08-01-2025,C128,Priya Mehta,North,Maharastra,Notebook Pack,0,1200,0.5,0,0,4257,Online,Unkown,Unkown,Unkown Status
1810,27-10-2025,C208,Rahul Shah,West,Unkown State,Desk,13,650,0.1,7605,5671,1934,Off Line,CASH,Amit,Unkown Status
1811,09-05-2025,C228,Rahul Shah,East,Maharashtra,Tablet,0,5400,0.5,999999,0,1934,Unkown,Unkown,Neha,Yes
1812,06-08-2025,C257,Unkown ,West,Unkown State,Monitor,0,650,0.5,0,0,1934,Unkown,Unkown,Ravi,Yes
1813,17-08-2025,Unkown ID,Arjun Nair,South,Karnataka,Mouse,0,12500,0.1,0,0,1934,Off Line,UPI,Unkown,Unkown Status
1814,27-02-2025,C156,Arjun Nair,West,Tamil Nadu,Notebook Pack,0,5400,0,0,0,1934,Unkown,CARD,Amit,No
